word,mean,sd
cradler,3.16,1.28
damped,3.16,1.21
defoliated,3.16,1.49
dismantler,3.16,1.49
hipshot,3.16,1.52
juiceless,3.16,1.18
leftie,3.16,1.37
magnetoelectricity,3.16,1.6
nonmetal,3.16,1.52
northeastward,3.16,1.6
omnivore,3.16,1.11
pitchy,3.16,1.34
postpaid,3.16,1.28
pulverizer,3.16,1.52
quadrangular,3.16,1.52
revolutionist,3.16,1.43
slicken,3.16,1.46
strangulate,3.16,1.57
unstitching,3.16,1.31
wateriness,3.16,1.21
wormlike,3.16,1.43
child care,3.16,1.49
fight off,3.16,1.44
assorted,3.15,1.46
bloodless,3.15,1.22
colorless,3.15,1.46
crested,3.15,1.16
daily,3.15,1.61
fisted,3.15,1.51
hazy,3.15,1.22
narrower,3.15,1.46
nonporous,3.15,1.54
oblique,3.15,1.59
paramilitary,3.15,1.23
sappy,3.15,1.29
seagoing,3.15,1.19
soviet,3.15,1.56
tanning,3.15,1.19
topographical,3.15,1.38
translucent,3.15,1.38
unfrozen,3.15,1.56
unfurnished,3.15,1.49
unwashed,3.15,1.59
weaponless,3.15,1.61
wobbly,3.15,1.2
apart,3.15,1.32
heavily,3.15,1.32
scraggly,3.15,1.56
wriggly,3.15,1.35
fester,3.15,1.32
prober,3.15,1.56
aerobatics,3.15,1.41
aftercare,3.15,1.35
anniversary,3.15,1.54
astigmatism,3.15,1.57
audit,3.15,1.68
behemoth,3.15,1.51
braggart,3.15,1.18
charter,3.15,1.51
detonation,3.15,1.35
dogface,3.15,1.41
draft,3.15,1.16
falsetto,3.15,1.29
follower,3.15,1.29
holidays,3.15,1.64
infector,3.15,1.32
informer,3.15,1.35
inviter,3.15,1.46
itch,3.15,1.49
lineage,3.15,1.59
listing,3.15,1.38
lobotomy,3.15,1.46
lockout,3.15,1.54
marksmanship,3.15,1.46
math,3.15,1.59
microchemistry,3.15,1.61
mister,3.15,1.59
mountaineering,3.15,1.13
noontime,3.15,1.43
noun,3.15,1.61
nuptials,3.15,1.38
oceanography,3.15,1.54
payout,3.15,1.32
roomful,3.15,1.43
scruff,3.15,1.54
slack,3.15,1.56
slugger,3.15,1.41
spacing,3.15,1.41
takeaway,3.15,1.41
throng,3.15,1.26
township,3.15,1.54
undulate,3.15,1.56
banding,3.15,1.43
bicker,3.15,1.2
bushwhacking,3.15,1.46
copied,3.15,1.12
dictate,3.15,1.41
dissolve,3.15,1.38
donated,3.15,1.32
extending,3.15,1.54
go,3.15,1.38
migrate,3.15,1.22
noted,3.15,1.49
prying,3.15,1.26
replant,3.15,1.43
scoff,3.15,1.41
scrapping,3.15,1.17
shag,3.15,1.52
shearing,3.15,1.49
submerged,3.15,1.23
teach,3.15,1.17
unwrap,3.15,1.43
wading,3.15,1.22
woke,3.15,1.35
woven,3.15,1.43
abdominally,3.15,1.46
afterhours,3.15,1.61
antitoxic,3.15,1.19
bareness,3.15,1.35
chatterer,3.15,1.29
crucifier,3.15,1.41
cushiony,3.15,1.26
disinfector,3.15,1.38
filetype,3.15,1.54
filterer,3.15,1.41
grassiness,3.15,1.59
midmonth,3.15,1.35
parttime,3.15,1.41
rubberize,3.15,1.46
semitransparent,3.15,1.32
shortie,3.15,1.35
solidifier,3.15,1.38
timbering,3.15,1.35
unboxed,3.15,1.29
unpinned,3.15,1.35
yiddish,3.15,1.62
big money,3.15,1.41
civil service,3.15,1.32
double play,3.15,1.38
get behind,3.15,1.51
hang up,3.15,1.26
leave behind,3.15,1.41
melting pot,3.15,1.52
police state,3.15,1.59
track record,3.15,1.43
acrobatic,3.14,1.38
aerobic,3.14,1.46
alive,3.14,1.58
architectural,3.14,1.35
bracing,3.14,1.33
dense,3.14,1.53
endoscopic,3.14,1.21
inflamed,3.14,1.27
ingrown,3.14,1.41
lumbering,3.14,1.28
metric,3.14,1.41
microelectronic,3.14,1.51
radioactive,3.14,1.36
reversible,3.14,1.41
rotary,3.14,1.53
royal,3.14,1.35
scrawny,3.14,1.38
segmented,3.14,1.43
sour,3.14,1.6
strong,3.14,1.35
tidal,3.14,1.48
underage,3.14,1.24
viselike,3.14,1.48
wedded,3.14,1.3
wee,3.14,1.66
womanlike,3.14,1.25
wormy,3.14,1.3
soundless,3.14,1.57
activator,3.14,1.56
addict,3.14,1.38
algebra,3.14,1.35
aridity,3.14,1.2
backstabber,3.14,1.43
ballast,3.14,1.61
bastard,3.14,1.48
budget,3.14,1.41
coarseness,3.14,1.43
cuss,3.14,1.51
end,3.14,1.63
extraction,3.14,1.33
fatigue,3.14,1.48
fling,3.14,1.43
fulltime,3.14,1.38
grouping,3.14,1.27
guesser,3.14,1.35
homebody,3.14,1.46
hyphenation,3.14,1.65
impostor,3.14,1.33
legislation,3.14,1.38
madwoman,3.14,1.35
masses,3.14,1.41
midnight,3.14,1.58
moneymaker,3.14,1.41
mortgage,3.14,1.56
mutilation,3.14,1.16
neuroscience,3.14,1.3
overpayment,3.14,1.48
pennyweight,3.14,1.52
plot,3.14,1.46
rampage,3.14,1.3
reentry,3.14,1.22
reorder,3.14,1.38
reservation,3.14,1.46
schooldays,3.14,1.57
shape,3.14,1.51
shortness,3.14,1.41
sighting,3.14,1.27
smut,3.14,1.46
spook,3.14,1.36
strategist,3.14,1.56
stun,3.14,1.41
subject,3.14,1.68
sublevel,3.14,1.43
swag,3.14,1.53
thievery,3.14,1.27
trading,3.14,1.21
turbo,3.14,1.35
vacation,3.14,1.38
weakling,3.14,1.55
whacker,3.14,1.31
his,3.14,1.53
aged,3.14,1.36
alarmed,3.14,1.19
bagging,3.14,1.41
battled,3.14,1.21
booted,3.14,1.48
branched,3.14,1.36
clouded,3.14,1.3
coasting,3.14,1.33
confined,3.14,1.22
cultivate,3.14,1.3
designate,3.14,1.63
devour,3.14,1.3
disheveled,3.14,1.33
dissected,3.14,1.25
dozed,3.14,1.27
fled,3.14,1.15
gasping,3.14,1.33
leading,3.14,1.35
learning,3.14,1.62
loaded,3.14,1.51
ordered,3.14,1.48
partitioned,3.14,1.46
reap,3.14,1.38
recharge,3.14,1.24
remove,3.14,1.48
roosted,3.14,1.41
sanitize,3.14,1.27
shone,3.14,1.61
smoothing,3.14,1.13
surfacing,3.14,1.56
uncheck,3.14,1.35
unmasked,3.14,1.43
unshackle,3.14,1.41
watched,3.14,1.51
ambidextrously,3.14,1.6
backboned,3.14,1.25
chlorite,3.14,1.7
complier,3.14,1.43
fernlike,3.14,1.43
flimsiness,3.14,1.38
fluted,3.14,1.6
hemophilic,3.14,1.28
hooplike,3.14,1.38
jostler,3.14,1.49
midweekly,3.14,1.33
mushiness,3.14,1.27
recoat,3.14,1.65
redeliver,3.14,1.38
semidarkness,3.14,1.18
solubility,3.14,1.41
unpaired,3.14,1.27
unsaddling,3.14,1.38
unshackling,3.14,1.08
unsliced,3.14,1.41
waviness,3.14,1.33
wednesday,3.14,1.63
wirer,3.14,1.55
bad temper,3.14,1.58
dark horse,3.14,1.68
death warrant,3.14,1.36
fill in,3.14,1.41
first name,3.14,1.6
get together,3.14,1.48
glass ceiling,3.14,1.48
laugh at,3.14,1.41
leap year,3.14,1.62
military action,3.14,1.41
rise up,3.14,1.43
rush off,3.14,1.35
stay away,3.14,1.38
tax break,3.14,1.56
craggy,3.13,1.42
expensive,3.13,1.36
northern,3.13,1.46
sopping,3.13,1.36
toxic,3.13,1.39
unraveled,3.13,1.17
here,3.13,1.53
whoop,3.13,1.63
l,3.13,1.74
goring,3.13,1.58
asker,3.13,1.5
bigmouth,3.13,1.32
breeder,3.13,1.46
cultivation,3.13,1.42
damper,3.13,1.41
encephalitis,3.13,1.63
eviction,3.13,1.38
form,3.13,1.59
frill,3.13,1.39
newcomer,3.13,1.39
proofs,3.13,1.46
rage,3.13,1.36
shortlist,3.13,1.33
size,3.13,1.43
stuff,3.13,1.38
sufferer,3.13,1.52
suppressant,3.13,1.48
trademark,3.13,1.57
everybody,3.13,1.55
alphabetize,3.13,1.33
appear,3.13,1.41
confiscate,3.13,1.38
copulate,3.13,1.72
garnished,3.13,1.22
incarcerate,3.13,1.33
purging,3.13,1.31
revive,3.13,1.38
chloroplast,3.13,1.58
demographer,3.13,1.6
disarmer,3.13,1.06
evictor,3.13,1.66
gnarl,3.13,1.29
interjector,3.13,1.46
january,3.13,1.63
preamplifier,3.13,1.52
replicator,3.13,1.18
shareowner,3.13,1.53
uncurling,3.13,1.58
blast off,3.13,1.33
science fiction,3.13,1.63
wear out,3.13,1.36
aboriginal,3.12,1.34
ashen,3.12,1.33
blank,3.12,1.66
braised,3.12,1.24
colorable,3.12,1.13
endoplasmic,3.12,1.56
golden,3.12,1.45
grappling,3.12,1.45
gusty,3.12,1.57
holey,3.12,1.58
hypothermic,3.12,1.42
inflammable,3.12,1.61
lanky,3.12,1.37
luminous,3.12,1.33
ruffled,3.12,1.42
runny,3.12,1.21
sleeker,3.12,1.31
suborbital,3.12,1.39
trenched,3.12,1.23
unmixed,3.12,1.39
venetian,3.12,1.56
loudly,3.12,1.45
rectally,3.12,1.42
woody,3.12,1.36
acoustics,3.12,1.24
apnea,3.12,1.37
ballistics,3.12,1.24
banshee,3.12,1.48
blackball,3.12,1.7
blunderer,3.12,1.31
bogeyman,3.12,1.64
burlesque,3.12,1.42
clampdown,3.12,1.39
constituent,3.12,1.42
counteragent,3.12,1.51
damages,3.12,1.34
denseness,3.12,1.33
dysplasia,3.12,1.51
finery,3.12,1.67
florescence,3.12,1.4
furlough,3.12,1.51
hospitalization,3.12,1.4
ingestion,3.12,1.56
inspection,3.12,1.3
kidder,3.12,1.31
lockup,3.12,1.26
lowlander,3.12,1.48
matchmaker,3.12,1.33
menagerie,3.12,1.42
multimillionaire,3.12,1.56
neurotoxin,3.12,1.56
phlebotomy,3.12,1.62
predecessor,3.12,1.34
psychics,3.12,1.45
rebounder,3.12,1.34
simpleton,3.12,1.53
smiting,3.12,1.39
snooper,3.12,1.36
townie,3.12,1.59
urinalysis,3.12,1.42
vertex,3.12,1.56
wakeup,3.12,1.56
wildcard,3.12,1.56
sixteenth,3.12,1.45
banded,3.12,1.56
cannibalize,3.12,1.4
clubbing,3.12,1.33
combining,3.12,1.42
crooning,3.12,1.54
deflate,3.12,1.28
deliver,3.12,1.42
download,3.12,1.33
enter,3.12,1.21
flaring,3.12,1.27
forage,3.12,1.39
freebase,3.12,1.37
piloting,3.12,1.24
plummet,3.12,1.39
pricked,3.12,1.21
sauntering,3.12,1.3
shorn,3.12,1.23
shrunk,3.12,1.2
surrounding,3.12,1.4
swelter,3.12,1.23
applier,3.12,1.48
arterially,3.12,1.24
beaklike,3.12,1.27
beastlike,3.12,1.36
broadways,3.12,1.59
catchword,3.12,1.62
categorist,3.12,1.59
celled,3.12,1.24
charterer,3.12,1.48
countercheck,3.12,1.45
crammer,3.12,1.45
curvedness,3.12,1.45
dwarfishness,3.12,1.27
elflike,3.12,1.14
fabricator,3.12,1.36
fashionista,3.12,1.61
fluffiness,3.12,1.14
fumeless,3.12,1.56
glisteningly,3.12,1.51
hilliness,3.12,1.51
lankiness,3.12,1.53
microvolt,3.12,1.36
nonintersecting,3.12,1.34
northwester,3.12,1.26
nucleoprotein,3.12,1.57
outthrust,3.12,1.59
overfish,3.12,1.39
pastiness,3.12,1.42
pictography,3.12,1.57
plumping,3.12,1.36
pranker,3.12,1.33
pumiced,3.12,1.51
quadruplicate,3.12,1.42
repo,3.12,1.34
shrouding,3.12,1.42
submersed,3.12,1.18
superhard,3.12,1.19
topologic,3.12,1.51
twitchiness,3.12,1.42
typographic,3.12,1.48
unarm,3.12,1.27
unrented,3.12,1.3
woodenness,3.12,1.45
clear out,3.12,1.48
crocodile tears,3.12,1.56
cut short,3.12,1.21
personal care,3.12,1.34
power broker,3.12,1.42
square root,3.12,1.63
biodegradable,3.11,1.37
biological,3.11,1.53
cellular,3.11,1.55
chronological,3.11,1.4
eastern,3.11,1.42
eatable,3.11,1.53
epicenter,3.11,1.52
exfoliating,3.11,1.4
gangly,3.11,1.4
holographic,3.11,1.62
neuropsychological,3.11,1.6
neurosurgical,3.11,1.37
neuter,3.11,1.55
orbital,3.11,1.53
spiny,3.11,1.15
splotchy,3.11,1.34
tiny,3.11,1.48
uncut,3.11,1.31
weatherproof,3.11,1.55
airwave,3.11,1.48
appraisal,3.11,1.4
archenemy,3.11,1.4
authenticator,3.11,1.66
backtalk,3.11,1.34
bigot,3.11,1.37
caucus,3.11,1.47
ceasefire,3.11,1.34
chitchat,3.11,1.4
depth,3.11,1.22
distillation,3.11,1.37
energy,3.11,1.48
fathead,3.11,1.53
femaleness,3.11,1.34
fitness,3.11,1.23
gentlefolk,3.11,1.48
geography,3.11,1.48
getaway,3.11,1.29
handiwork,3.11,1.45
highlight,3.11,1.34
hygiene,3.11,1.37
masterpiece,3.11,1.45
matrix,3.11,1.31
metamorphosis,3.11,1.58
minion,3.11,1.53
miscarriage,3.11,1.31
muddiness,3.11,1.26
pace,3.11,1.29
perkiness,3.11,1.5
presentation,3.11,1.17
pyromaniac,3.11,1.55
remainder,3.11,1.59
retrieval,3.11,1.28
revenue,3.11,1.45
royalty,3.11,1.31
screening,3.11,1.34
seductress,3.11,1.29
sightseeing,3.11,1.58
slavery,3.11,1.42
subspecies,3.11,1.55
surveillance,3.11,1.53
symbol,3.11,1.37
teatime,3.11,1.42
unemployment,3.11,1.5
unpin,3.11,1.48
beneath,3.11,1.42
absorb,3.11,1.26
barred,3.11,1.25
blanketed,3.11,1.13
deafen,3.11,1.28
disassemble,3.11,1.42
elevated,3.11,1.4
handled,3.11,1.28
handpick,3.11,1.25
hire,3.11,1.52
lie,3.11,1.42
nonfat,3.11,1.4
paralyses,3.11,1.45
plunder,3.11,1.4
preheat,3.11,1.19
retire,3.11,1.55
ripening,3.11,1.22
shorten,3.11,1.57
slithers,3.11,1.28
starred,3.11,1.4
surging,3.11,1.15
teleport,3.11,1.59
touched,3.11,1.45
unhitch,3.11,1.42
unsheathing,3.11,1.45
unwound,3.11,1.47
upload,3.11,1.53
wake,3.11,1.59
wallow,3.11,1.45
wed,3.11,1.4
addressor,3.11,1.45
backtracker,3.11,1.59
barebone,3.11,1.31
bejewel,3.11,1.29
brownness,3.11,1.28
floppiness,3.11,1.31
formulator,3.11,1.37
insurer,3.11,1.47
itemizer,3.11,1.37
levelness,3.11,1.31
obtrusion,3.11,1.22
repetitiously,3.11,1.42
slimness,3.11,1.42
spirally,3.11,1.25
spoilage,3.11,1.37
towable,3.11,1.58
ultralight,3.11,1.37
unabsorbed,3.11,1.31
unstirred,3.11,1.26
black out,3.11,1.5
break up,3.11,1.58
buy off,3.11,1.29
gag order,3.11,1.45
lone wolf,3.11,1.4
missionary work,3.11,1.29
price index,3.11,1.42
radio signal,3.11,1.6
round off,3.11,1.42
slip away,3.11,1.47
stick up,3.11,1.47
abbreviated,3.1,1.54
absorbent,3.1,1.45
cancerous,3.1,1.52
collapsible,3.1,1.3
compacted,3.1,1.32
epileptic,3.1,1.4
greenish,3.1,1.32
hazardous,3.1,1.45
layered,3.1,1.45
numb,3.1,1.6
ragged,3.1,1.23
retractable,3.1,1.24
rhythmic,3.1,1.4
simmering,3.1,1.4
thrusting,3.1,1.5
violent,3.1,1.37
woozy,3.1,1.4
aloud,3.1,1.24
biweekly,3.1,1.63
slowly,3.1,1.47
butch,3.1,1.54
voyager,3.1,1.3
watt,3.1,1.5
afterglow,3.1,1.18
aid,3.1,1.47
binge,3.1,1.45
bleep,3.1,1.54
capacity,3.1,1.54
comedy,3.1,1.26
composition,3.1,1.59
daydreamer,3.1,1.52
deal,3.1,1.18
decomposition,3.1,1.27
dignitary,3.1,1.58
disorder,3.1,1.37
dork,3.1,1.35
fraction,3.1,1.4
hotness,3.1,1.42
hour,3.1,1.42
inheritance,3.1,1.35
insomniac,3.1,1.45
madhouse,3.1,1.23
malnutrition,3.1,1.35
maniac,3.1,1.52
profile,3.1,1.5
province,3.1,1.4
punk,3.1,1.35
reflex,3.1,1.42
self,3.1,1.71
sequence,3.1,1.26
sir,3.1,1.52
softness,3.1,1.56
solstice,3.1,1.4
synonym,3.1,1.61
trajectory,3.1,1.52
bet,3.1,1.32
borrow,3.1,1.23
bragging,3.1,1.42
burst,3.1,1.23
contaminate,3.1,1.42
corroding,3.1,1.26
dilute,3.1,1.42
glancing,3.1,1.27
hack,3.1,1.37
heading,3.1,1.35
repelling,3.1,1.47
scanning,3.1,1.23
slay,3.1,1.4
smother,3.1,1.32
sputter,3.1,1.4
towered,3.1,1.35
unfolded,3.1,1.24
zoom,3.1,1.49
blogger,3.1,1.18
clamminess,3.1,1.35
comingle,3.1,1.29
detachability,3.1,1.21
motionlessly,3.1,1.4
plumps,3.1,1.33
prickliness,3.1,1.58
scentless,3.1,1.61
underpayment,3.1,1.47
clean up,3.1,1.42
credit line,3.1,1.35
fair weather,3.1,1.52
global warming,3.1,1.54
line up,3.1,1.54
sneak in,3.1,1.37
tense up,3.1,1.42
trade balance,3.1,1.65
warm up,3.1,1.35
molecular,3.09,1.41
coot,3.09,1.5
crabber,3.09,1.53
disrepair,3.09,1.56
emissary,3.09,1.41
genus,3.09,1.56
phrasemaker,3.09,1.66
piecework,3.09,1.31
springtime,3.09,1.42
tatters,3.09,1.38
pouched,3.09,1.19
shuck,3.09,1.12
trod,3.09,1.47
antiglare,3.09,1.62
balminess,3.09,1.44
banisher,3.09,1.27
braise,3.09,1.41
circler,3.09,1.31
counterstroke,3.09,1.28
diskless,3.09,1.62
doglike,3.09,0.97
emaciation,3.09,1.68
enrobe,3.09,1.31
fruitiness,3.09,1.41
gemini,3.09,1.74
inserter,3.09,1.51
knobbiness,3.09,1.41
lapful,3.09,1.47
meltingly,3.09,1.5
microwatt,3.09,1.56
northland,3.09,1.35
overarch,3.09,1.34
pixilation,3.09,1.6
soilless,3.09,1.41
studentship,3.09,1.24
unfarmed,3.09,1.35
draw up,3.09,1.2
hit parade,3.09,1.48
analogue,3.08,1.66
biracial,3.08,1.41
coed,3.08,1.38
comfy,3.08,1.47
computerized,3.08,1.47
dental,3.08,1.53
homecoming,3.08,1.53
horseless,3.08,1.59
itemized,3.08,1.2
mismatched,3.08,1.49
motherless,3.08,1.35
murky,3.08,1.47
nitrous,3.08,1.63
nonaligned,3.08,1.19
porky,3.08,1.5
postnatal,3.08,1.5
sculptural,3.08,1.19
stereophonic,3.08,1.55
thunderous,3.08,1.41
visible,3.08,1.62
woodsy,3.08,1.41
colorfully,3.08,1.49
forwards,3.08,1.44
avenger,3.08,1.35
belle,3.08,1.69
browning,3.08,1.47
account,3.08,1.52
advert,3.08,1.68
aeronautics,3.08,1.6
alimony,3.08,1.5
amperage,3.08,1.55
archaeology,3.08,1.61
autopilot,3.08,1.28
beeline,3.08,1.49
buildup,3.08,1.35
caesarean,3.08,1.55
crockery,3.08,1.65
cryptology,3.08,1.47
divorcer,3.08,1.28
ephedrine,3.08,1.57
epigram,3.08,1.56
euthanasia,3.08,1.38
freelancer,3.08,1.47
glimpse,3.08,1.47
habitation,3.08,1.32
hardball,3.08,1.5
labor,3.08,1.32
launderer,3.08,1.29
mandate,3.08,1.55
moonlighter,3.08,1.26
nonstick,3.08,1.47
omega,3.08,1.73
overture,3.08,1.53
preshrunk,3.08,1.26
quartering,3.08,1.44
recitation,3.08,1.44
ripper,3.08,1.32
savant,3.08,1.2
scorcher,3.08,1.44
slant,3.08,1.47
stardust,3.08,1.55
stateside,3.08,1.57
stranglehold,3.08,1.28
tailwind,3.08,1.53
temptress,3.08,1.38
thingamabob,3.08,1.66
thousand,3.08,1.65
tiebreaker,3.08,1.47
trade,3.08,1.38
visitation,3.08,1.29
ninetieth,3.08,1.55
we,3.08,1.41
animating,3.08,1.47
belting,3.08,1.23
centigrade,3.08,1.56
chatting,3.08,1.38
churning,3.08,1.52
costuming,3.08,1.5
demount,3.08,1.32
deskbound,3.08,1.13
destroy,3.08,1.2
displayed,3.08,1.38
drawl,3.08,1.44
flanked,3.08,1.44
fourscore,3.08,1.67
interlaced,3.08,1.38
policed,3.08,1.38
rebroadcast,3.08,1.38
sashay,3.08,1.5
scoured,3.08,1.49
scrounge,3.08,1.22
seep,3.08,1.35
stow,3.08,1.38
sung,3.08,1.41
tented,3.08,1.38
thieve,3.08,1.29
travelled,3.08,1.32
tugging,3.08,1.47
unpacked,3.08,1.16
untangle,3.08,1.32
aquatically,3.08,1.29
assigner,3.08,1.29
barbless,3.08,1.35
bowlike,3.08,1.38
breezeless,3.08,1.38
bulleted,3.08,1.55
dawdler,3.08,1.53
discarder,3.08,1.35
disfigurer,3.08,1.55
dissectible,3.08,1.35
emulator,3.08,1.55
equidistance,3.08,1.63
flexibleness,3.08,1.16
hydropower,3.08,1.58
intestinally,3.08,1.44
liquefiable,3.08,1.2
mugginess,3.08,1.41
multihued,3.08,1.29
nonrectangular,3.08,1.49
northeastwards,3.08,1.65
overplant,3.08,1.41
reinsurer,3.08,1.35
replier,3.08,1.53
reverser,3.08,1.44
rimmed,3.08,1.32
scrawniness,3.08,1.5
uncased,3.08,1.2
uncloaked,3.08,1.29
undrilled,3.08,1.49
unfilled,3.08,1.5
unhealed,3.08,1.32
unhealthily,3.08,1.57
wanker,3.08,1.35
welcomer,3.08,1.44
winterless,3.08,1.44
boil down,3.08,1.6
once more,3.08,1.44
raw data,3.08,1.6
top up,3.08,1.73
alphabetical,3.07,1.54
anatomical,3.07,1.33
angular,3.07,1.46
auditory,3.07,1.47
biggest,3.07,1.28
blunt,3.07,1.41
childless,3.07,1.44
clean,3.07,1.41
connectible,3.07,1.16
downloadable,3.07,1.36
dual,3.07,1.44
endocrine,3.07,1.54
formfitting,3.07,1.27
grating,3.07,1.54
harmonic,3.07,1.44
hefty,3.07,1.19
hoarse,3.07,1.41
inflatable,3.07,1.41
junky,3.07,1.36
kosher,3.07,1.51
medical,3.07,1.33
multistory,3.07,1.71
musty,3.07,1.49
numeric,3.07,1.52
numerical,3.07,1.56
peripheral,3.07,1.41
perky,3.07,1.08
pinkish,3.07,1.48
postal,3.07,1.41
raging,3.07,1.49
rapid,3.07,1.39
sad,3.07,1.58
scenic,3.07,1.44
scruffy,3.07,1.36
secluded,3.07,1.21
seismic,3.07,1.33
smelly,3.07,1.49
squeaky,3.07,1.39
stagnant,3.07,1.44
stretchy,3.07,1.33
sunshiny,3.07,1.33
tubby,3.07,1.33
twisty,3.07,1.21
uneven,3.07,1.51
unorganized,3.07,1.47
untidy,3.07,1.31
weathered,3.07,1.39
wholesale,3.07,1.58
halfway,3.07,1.31
lengthwise,3.07,1.49
reassembly,3.07,1.15
softly,3.07,1.36
straightaway,3.07,1.58
whither,3.07,1.24
hurrah,3.07,1.33
goliath,3.07,1.3
stumpy,3.07,1.41
abbreviation,3.07,1.51
abduction,3.07,1.47
abyss,3.07,1.7
algorithm,3.07,1.63
allowance,3.07,1.52
anthology,3.07,1.41
arrival,3.07,1.44
attendance,3.07,1.33
awakening,3.07,1.56
blondness,3.07,1.46
brewing,3.07,1.31
cannibalism,3.07,1.31
cinch,3.07,1.26
compression,3.07,1.44
counterterrorist,3.07,1.49
creator,3.07,1.51
decompression,3.07,1.3
definition,3.07,1.69
deflection,3.07,1.39
delegate,3.07,1.47
departure,3.07,1.34
devourer,3.07,1.36
digest,3.07,1.1
disaster,3.07,1.44
discussion,3.07,1.21
dizziness,3.07,1.38
drift,3.07,1.22
enslaver,3.07,1.33
entirety,3.07,1.44
entrepreneur,3.07,1.33
exes,3.07,1.44
exponent,3.07,1.52
extremity,3.07,1.62
fable,3.07,1.53
factoid,3.07,1.44
franchise,3.07,1.36
friend,3.07,1.41
gigolo,3.07,1.62
gourmet,3.07,1.14
gumminess,3.07,1.41
guzzler,3.07,1.21
handicap,3.07,1.39
hero,3.07,1.47
implantation,3.07,1.58
impotence,3.07,1.49
income,3.07,1.56
increment,3.07,1.27
insider,3.07,1.49
lender,3.07,1.44
locality,3.07,1.49
loudness,3.07,1.22
maintenance,3.07,1.49
martyr,3.07,1.36
masterwork,3.07,1.28
megabyte,3.07,1.55
member,3.07,1.25
mentalist,3.07,1.44
middleweight,3.07,1.3
midlife,3.07,1.16
monotone,3.07,1.27
notation,3.07,1.54
offence,3.07,1.41
overlap,3.07,1.6
physics,3.07,1.61
placement,3.07,1.52
pressure,3.07,1.23
profit,3.07,1.3
proponent,3.07,1.54
rant,3.07,1.49
rebel,3.07,1.54
recess,3.07,1.41
reenactment,3.07,1.44
renovation,3.07,1.46
rhythm,3.07,1.12
schooling,3.07,1.44
scrambler,3.07,1.25
semester,3.07,1.41
settlement,3.07,1.39
sham,3.07,1.66
sinner,3.07,1.54
sleuth,3.07,1.39
speller,3.07,1.39
supplement,3.07,1.54
survivalist,3.07,1.31
tallness,3.07,1.44
teleportation,3.07,1.21
time,3.07,1.46
tone,3.07,1.51
transgender,3.07,1.44
treaty,3.07,1.54
trial,3.07,1.41
turnout,3.07,1.27
tutorial,3.07,1.36
urology,3.07,1.59
utility,3.07,1.53
valuables,3.07,1.38
violence,3.07,1.27
volume,3.07,1.56
warp,3.07,1.52
wiz,3.07,1.33
zodiac,3.07,1.78
zone,3.07,1.58
tenth,3.07,1.61
twelfth,3.07,1.39
across,3.07,1.21
accompany,3.07,1.3
alter,3.07,1.44
browse,3.07,1.36
cater,3.07,1.11
chlorinate,3.07,1.59
cite,3.07,1.28
commuting,3.07,1.41
confine,3.07,1.05
constrict,3.07,1.41
cranked,3.07,1.36
die,3.07,1.62
dissipate,3.07,1.36
earmark,3.07,1.59
enlarging,3.07,1.25
expanding,3.07,1.33
faded,3.07,1.44
fidget,3.07,1.27
frighten,3.07,1.28
funneled,3.07,1.22
graduate,3.07,1.48
grained,3.07,1.41
guarding,3.07,1.49
harmonize,3.07,1.34
hoarding,3.07,1.31
indent,3.07,1.53
inhabited,3.07,1.39
jettison,3.07,1.46
landed,3.07,1.44
lend,3.07,1.56
manufacture,3.07,1.47
mouthed,3.07,1.41
obliterate,3.07,1.57
outbid,3.07,1.54
palmed,3.07,1.15
perform,3.07,1.44
pooped,3.07,1.52
powered,3.07,1.46
recapture,3.07,1.44
repeated,3.07,1.39
scalding,3.07,1.6
scattering,3.07,1.16
scold,3.07,1.44
sifted,3.07,1.28
sifting,3.07,1.49
slopped,3.07,1.27
sneering,3.07,1.38
sprung,3.07,1.53
stalking,3.07,1.39
stole,3.07,1.38
strung,3.07,1.36
sue,3.07,1.65
surfaced,3.07,1.27
tailed,3.07,1.44
tally,3.07,1.28
transferred,3.07,1.39
trodden,3.07,1.3
twiddling,3.07,1.44
unseat,3.07,1.27
wield,3.07,1.12
wounding,3.07,1.41
bickerer,3.07,1.56
burnable,3.07,1.59
chunkiness,3.07,1.3
confronter,3.07,1.3
conjoin,3.07,1.39
counterweigh,3.07,1.44
dinnerless,3.07,1.33
exhibitioner,3.07,1.44
fingerlike,3.07,1.22
flabbiness,3.07,1.46
floatable,3.07,1.18
freedwoman,3.07,1.61
homecare,3.07,1.44
hyperextension,3.07,1.13
infanthood,3.07,1.33
interweaving,3.07,1.44
jumpiness,3.07,1.41
knifelike,3.07,1.46
liberationist,3.07,1.49
muscularly,3.07,1.24
offscreen,3.07,1.33
oversweet,3.07,1.58
